Isolate,Location,Latitude,Longitude,Publication,Sequence_Type,Lab_Isolate,Other_info
S2MRS1750_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1522_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1547_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS2233_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1412_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS2155_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS0257_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1320_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1214_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS0970_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1695_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS0238_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS2206_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS0999_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1182_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1135_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1968_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS0905_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1171_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS2189_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS0161_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1480_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS0340_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1506_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1145_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS2260_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1239_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS0073_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1625_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1334_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1877_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS0107_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS0190_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
S2MRS1070_DayLab_Ghana_2_2,Ghana,#N/A,#N/A,DayLab_Ghana_2_2,gDNA,,
MRS1605_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1201_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1587_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1839_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1954_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1504_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1381_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
3D7_DayLab_Ghana_2_1,3D7,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1832_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1500_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1135_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1404_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1420_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1485_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1451_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1707_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1756_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1578_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1399_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1573_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1310_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1802_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1896_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1611_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1179_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1876_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1291_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1349_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1913_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1495_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1932_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1558_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1795_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1749_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1142_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1650_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1130_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1743_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1973_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1491_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1124_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
HB3_DayLab_Ghana_2_1,HB3,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1194_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1225_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1475_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1336_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1631_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1835_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1183_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1376_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1925_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1326_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1411_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1113_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1872_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1695_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1433_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1774_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1686_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1790_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1165_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1171_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1521_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1987_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1969_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1361_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1190_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1148_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1920_DayLab_Ghana_2_1,Soe_Sanabisi,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1242_DayLab_Ghana_2_1,Soe_Boko,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0185_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0989_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1594_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1312_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1164_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1545_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2374_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1248_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0130_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0893_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2043_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1666_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0349_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1967_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0526_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1151_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1049_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1814_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0509_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0428_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1988_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0087_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0576_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0303_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0031_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2326_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1479_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2125_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2081_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0016_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2224_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2282_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0106_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2386_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0064_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1568_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1063_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1653_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1518_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1234_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1107_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0700_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0474_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2267_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
DD2_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0735_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0875_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0204_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1015_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0588_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1178_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2150_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0153_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0556_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0116_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0980_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0670_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0236_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1693_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1624_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1845_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1303_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1359_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0291_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1793_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1134_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0927_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1942_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0844_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2185_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1141_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1903_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1722_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0336_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1273_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2194_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0256_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2362_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0768_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1080_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2254_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1348_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1210_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0787_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0257_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1081_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0769_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0238_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1214_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0107_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1277_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0073_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2268_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1154_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0747_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1571_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1239_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1145_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1480_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0161_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0053_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1070_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0190_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1625_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0999_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2206_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2365_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1968_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0444_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0033_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0855_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1847_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1251_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2115_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0981_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0671_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0579_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0485_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0644_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0401_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0795_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0593_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1437_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1371_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2155_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1547_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1412_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1108_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0847_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1522_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1750_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1305_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS2288_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0970_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1320_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS0514_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1054_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
MRS1126_DayLab_Ghana_2_1,Ghana,#N/A,#N/A,DayLab_Ghana_2_1,gDNA,,
